id,Etapa,Sensor,Temperatura,hora,minuto,segundo,fecha_de_llegada
1839,5,21,5.9,10,55,10,2025-08-08 10:59:10
1840,6,10,6.2,10,55,25,2025-08-08 10:59:10
1841,6,11,7.2,10,55,25,2025-08-08 10:59:10
1842,6,12,6.1,10,55,25,2025-08-08 10:59:10
1843,6,13,7.3,10,55,25,2025-08-08 10:59:10
1844,6,14,6.0,10,55,25,2025-08-08 10:59:10
1845,6,15,6.9,10,55,25,2025-08-08 10:59:10
1846,6,16,6.6,10,55,25,2025-08-08 10:59:10
1847,6,17,7.2,10,55,25,2025-08-08 10:59:10
1848,6,18,6.0,10,55,25,2025-08-08 10:59:10
1849,6,19,6.7,10,55,25,2025-08-08 10:59:10
1850,6,21,6.0,10,55,25,2025-08-08 10:59:10
1851,7,10,6.3,10,55,40,2025-08-08 10:59:10
1852,7,11,7.3,10,55,40,2025-08-08 10:59:10
1853,7,12,6.2,10,55,40,2025-08-08 10:59:10
1854,7,13,7.4,10,55,40,2025-08-08 10:59:10
1855,7,14,6.1,10,55,40,2025-08-08 10:59:10
1856,7,15,7.0,10,55,40,2025-08-08 10:59:10
1857,7,16,6.6,10,55,40,2025-08-08 10:59:10
1858,7,17,7.2,10,55,40,2025-08-08 10:59:10
1859,7,18,6.1,10,55,40,2025-08-08 10:59:10
1860,7,19,6.7,10,55,40,2025-08-08 10:59:10
1861,7,21,6.1,10,55,40,2025-08-08 10:59:10
1862,8,10,6.4,10,55,55,2025-08-08 10:59:10
1863,8,11,7.4,10,55,55,2025-08-08 10:59:10
1864,8,12,6.2,10,55,55,2025-08-08 10:59:10
1865,8,13,7.4,10,55,55,2025-08-08 10:59:10
1866,8,14,6.1,10,55,55,2025-08-08 10:59:10
1867,8,15,7.1,10,55,55,2025-08-08 10:59:10
1868,8,16,6.7,10,55,55,2025-08-08 10:59:10
1869,8,17,7.2,10,55,55,2025-08-08 10:59:10
1870,8,18,6.1,10,55,55,2025-08-08 10:59:10
1871,8,19,6.8,10,55,55,2025-08-08 10:59:10
1872,8,21,6.1,10,55,55,2025-08-08 10:59:10
1873,9,10,6.4,10,56,10,2025-08-08 10:59:10
1874,9,11,7.4,10,56,10,2025-08-08 10:59:10
1875,9,12,6.3,10,56,10,2025-08-08 10:59:10
1876,9,13,7.4,10,56,10,2025-08-08 10:59:10
1877,9,14,6.1,10,56,10,2025-08-08 10:59:10
1878,9,15,7.1,10,56,10,2025-08-08 10:59:10
1879,9,16,6.7,10,56,10,2025-08-08 10:59:10
1880,9,17,7.3,10,56,10,2025-08-08 10:59:10
1881,9,18,6.2,10,56,10,2025-08-08 10:59:10
1882,9,19,6.9,10,56,10,2025-08-08 10:59:10
1883,9,21,6.1,10,56,10,2025-08-08 10:59:10
1884,10,10,6.5,10,56,25,2025-08-08 10:59:10
1885,10,11,7.5,10,56,25,2025-08-08 10:59:10
1886,10,12,6.3,10,56,25,2025-08-08 10:59:10
1887,10,13,7.6,10,56,25,2025-08-08 10:59:10
1888,10,14,6.2,10,56,25,2025-08-08 10:59:10
1889,10,15,7.2,10,56,25,2025-08-08 10:59:10
1890,10,16,6.8,10,56,25,2025-08-08 10:59:10
1891,10,17,7.4,10,56,25,2025-08-08 10:59:10
1892,10,18,6.2,10,56,25,2025-08-08 10:59:10
1893,10,19,6.9,10,56,25,2025-08-08 10:59:10
1894,10,21,6.2,10,56,25,2025-08-08 10:59:10
1895,11,10,6.6,10,56,40,2025-08-08 10:59:10
1896,11,11,7.6,10,56,40,2025-08-08 10:59:10
1897,11,12,6.4,10,56,40,2025-08-08 10:59:10
1898,11,13,7.6,10,56,40,2025-08-08 10:59:10
1899,11,14,6.2,10,56,40,2025-08-08 10:59:10
1900,11,15,7.2,10,56,40,2025-08-08 10:59:10
1901,11,16,6.9,10,56,40,2025-08-08 10:59:10
1902,11,17,7.4,10,56,40,2025-08-08 10:59:10
1903,11,18,6.2,10,56,40,2025-08-08 10:59:10
1904,11,19,6.9,10,56,40,2025-08-08 10:59:10
1905,11,21,6.3,10,56,40,2025-08-08 10:59:10
1906,12,10,6.6,10,56,55,2025-08-08 10:59:10
1907,12,11,7.6,10,56,55,2025-08-08 10:59:10
1908,12,12,6.4,10,56,55,2025-08-08 10:59:10
1909,12,13,7.7,10,56,55,2025-08-08 10:59:10
1910,12,14,6.3,10,56,55,2025-08-08 10:59:10
1911,12,15,7.3,10,56,55,2025-08-08 10:59:10
1912,12,16,6.9,10,56,55,2025-08-08 10:59:10
1913,12,17,7.4,10,56,55,2025-08-08 10:59:10
1914,12,18,6.4,10,56,55,2025-08-08 10:59:10
1915,12,19,7.0,10,56,55,2025-08-08 10:59:10
1916,12,21,6.4,10,56,55,2025-08-08 10:59:10
1917,13,10,6.7,10,57,10,2025-08-08 10:59:10
1918,13,11,7.7,10,57,10,2025-08-08 10:59:10
1919,13,12,6.5,10,57,10,2025-08-08 10:59:10
1920,13,13,7.7,10,57,10,2025-08-08 10:59:10
1921,13,14,6.4,10,57,10,2025-08-08 10:59:10
1922,13,15,7.3,10,57,10,2025-08-08 10:59:10
1923,13,16,6.9,10,57,10,2025-08-08 10:59:10
1924,13,17,7.4,10,57,10,2025-08-08 10:59:10
1925,13,18,6.4,10,57,10,2025-08-08 10:59:10
1926,13,19,7.0,10,57,10,2025-08-08 10:59:10
1927,13,21,6.4,10,57,10,2025-08-08 10:59:10
1928,14,10,6.7,10,57,25,2025-08-08 10:59:10
1929,14,11,7.7,10,57,25,2025-08-08 10:59:10
1930,14,12,6.6,10,57,25,2025-08-08 10:59:10
1931,14,13,7.7,10,57,25,2025-08-08 10:59:10
1932,14,14,6.4,10,57,25,2025-08-08 10:59:10
1933,14,15,7.4,10,57,25,2025-08-08 10:59:10
1934,14,16,7.0,10,57,25,2025-08-08 10:59:10
1935,14,17,7.5,10,57,25,2025-08-08 10:59:10
1936,14,18,6.4,10,57,25,2025-08-08 10:59:10
1937,14,19,7.1,10,57,25,2025-08-08 10:59:10
1938,14,21,6.5,10,57,25,2025-08-08 10:59:10
1939,15,10,6.8,10,57,40,2025-08-08 10:59:10
1940,15,11,7.7,10,57,40,2025-08-08 10:59:10
1941,15,12,6.6,10,57,40,2025-08-08 10:59:10
1942,15,13,7.7,10,57,40,2025-08-08 10:59:10
1943,15,14,6.5,10,57,40,2025-08-08 10:59:10
1944,15,15,7.4,10,57,40,2025-08-08 10:59:10
1945,15,16,7.1,10,57,40,2025-08-08 10:59:10
1946,15,17,7.6,10,57,40,2025-08-08 10:59:10
1947,15,18,6.4,10,57,40,2025-08-08 10:59:10
1948,15,19,7.1,10,57,40,2025-08-08 10:59:10
1949,15,21,6.6,10,57,40,2025-08-08 10:59:10
1950,16,10,6.8,10,57,55,2025-08-08 10:59:10
1951,16,11,7.8,10,57,55,2025-08-08 10:59:10
1952,16,12,6.6,10,57,55,2025-08-08 10:59:10
1953,16,13,7.7,10,57,55,2025-08-08 10:59:10
1954,16,14,6.6,10,57,55,2025-08-08 10:59:10
1955,16,15,7.4,10,57,55,2025-08-08 10:59:10
1956,16,16,7.1,10,57,55,2025-08-08 10:59:10
1957,16,17,7.6,10,57,55,2025-08-08 10:59:10
1958,16,18,6.6,10,57,55,2025-08-08 10:59:10
1959,16,19,7.2,10,57,55,2025-08-08 10:59:10
1960,16,21,6.6,10,57,55,2025-08-08 10:59:10
1961,17,10,6.9,10,58,10,2025-08-08 10:59:10
1962,17,11,7.9,10,58,10,2025-08-08 10:59:10
1963,17,12,6.7,10,58,10,2025-08-08 10:59:10
1964,17,13,7.8,10,58,10,2025-08-08 10:59:10
1965,17,14,6.6,10,58,10,2025-08-08 10:59:10
1966,17,15,7.5,10,58,10,2025-08-08 10:59:10
1967,17,16,7.2,10,58,10,2025-08-08 10:59:10
1968,17,17,7.6,10,58,10,2025-08-08 10:59:10
1969,17,18,6.6,10,58,10,2025-08-08 10:59:10
1970,17,19,7.2,10,58,10,2025-08-08 10:59:10
1971,17,21,6.6,10,58,10,2025-08-08 10:59:10
1972,18,10,6.9,10,58,25,2025-08-08 10:59:10
1973,18,11,7.9,10,58,25,2025-08-08 10:59:10
1974,18,12,6.7,10,58,25,2025-08-08 10:59:10
1975,18,13,7.8,10,58,25,2025-08-08 10:59:10
1976,18,14,6.6,10,58,25,2025-08-08 10:59:10
1977,18,15,7.6,10,58,25,2025-08-08 10:59:10
1978,18,16,7.2,10,58,25,2025-08-08 10:59:10
1979,18,17,7.6,10,58,25,2025-08-08 10:59:10
1980,18,18,6.6,10,58,25,2025-08-08 10:59:10
1981,18,19,7.3,10,58,25,2025-08-08 10:59:10
1982,18,21,6.6,10,58,25,2025-08-08 10:59:10
1983,19,10,7.0,10,58,40,2025-08-08 10:59:10
1984,19,11,7.9,10,58,40,2025-08-08 10:59:10
1985,19,12,6.7,10,58,40,2025-08-08 10:59:10
1986,19,13,7.9,10,58,40,2025-08-08 10:59:10
1987,19,14,6.7,10,58,40,2025-08-08 10:59:10
1988,19,15,7.6,10,58,40,2025-08-08 10:59:10
1989,19,16,7.2,10,58,40,2025-08-08 10:59:10
1990,19,17,7.7,10,58,40,2025-08-08 10:59:10
1991,19,18,6.7,10,58,40,2025-08-08 10:59:10
1992,19,19,7.3,10,58,40,2025-08-08 10:59:10
1993,19,21,6.7,10,58,40,2025-08-08 10:59:10
1994,20,10,7.1,10,58,55,2025-08-08 10:59:10
1995,20,11,8.0,10,58,55,2025-08-08 10:59:10
1996,20,12,6.8,10,58,55,2025-08-08 10:59:10
1997,20,13,7.9,10,58,55,2025-08-08 10:59:10
1998,20,14,6.7,10,58,55,2025-08-08 10:59:10
1999,20,15,7.7,10,58,55,2025-08-08 10:59:10
2000,20,16,7.3,10,58,55,2025-08-08 10:59:10
2001,20,17,7.7,10,58,55,2025-08-08 10:59:10
2002,20,18,6.7,10,58,55,2025-08-08 10:59:10
2003,20,19,7.3,10,58,55,2025-08-08 10:59:10
2004,20,21,6.7,10,58,55,2025-08-08 10:59:10
2005,1,10,7.1,10,59,14,2025-08-08 11:04:14
2006,1,11,8.1,10,59,14,2025-08-08 11:04:14
2007,1,12,6.8,10,59,14,2025-08-08 11:04:14
2008,1,13,7.9,10,59,14,2025-08-08 11:04:14
2009,1,14,6.8,10,59,14,2025-08-08 11:04:14
2010,1,15,7.7,10,59,14,2025-08-08 11:04:14
2011,1,16,7.4,10,59,14,2025-08-08 11:04:14
2012,1,17,7.7,10,59,14,2025-08-08 11:04:14
2013,1,18,6.7,10,59,14,2025-08-08 11:04:14
2014,1,19,7.4,10,59,14,2025-08-08 11:04:14
2015,1,21,6.8,10,59,14,2025-08-08 11:04:14
2016,2,10,7.1,10,59,29,2025-08-08 11:04:14
2017,2,11,8.1,10,59,29,2025-08-08 11:04:14
2018,2,12,6.9,10,59,29,2025-08-08 11:04:14
2019,2,13,8.1,10,59,29,2025-08-08 11:04:14
2020,2,14,6.8,10,59,29,2025-08-08 11:04:14
2021,2,15,7.7,10,59,29,2025-08-08 11:04:14
2022,2,16,7.4,10,59,29,2025-08-08 11:04:14
2023,2,17,7.8,10,59,29,2025-08-08 11:04:14
2024,2,18,6.7,10,59,29,2025-08-08 11:04:14
2025,2,19,7.5,10,59,29,2025-08-08 11:04:14
2026,2,21,6.9,10,59,29,2025-08-08 11:04:14
2027,3,10,7.2,10,59,44,2025-08-08 11:04:14
2028,3,11,8.1,10,59,44,2025-08-08 11:04:14
2029,3,12,6.9,10,59,44,2025-08-08 11:04:14
2030,3,13,8.1,10,59,44,2025-08-08 11:04:14
2031,3,14,6.9,10,59,44,2025-08-08 11:04:14
2032,3,15,7.8,10,59,44,2025-08-08 11:04:14
2033,3,16,7.4,10,59,44,2025-08-08 11:04:14
2034,3,17,7.8,10,59,44,2025-08-08 11:04:14
2035,3,18,6.8,10,59,44,2025-08-08 11:04:14
2036,3,19,7.5,10,59,44,2025-08-08 11:04:14
2037,3,21,6.8,10,59,44,2025-08-08 11:04:14
2038,4,10,7.2,10,59,59,2025-08-08 11:04:14
2039,4,11,8.2,10,59,59,2025-08-08 11:04:14
2040,4,12,6.9,10,59,59,2025-08-08 11:04:14
2041,4,13,8.1,10,59,59,2025-08-08 11:04:14
2042,4,14,6.9,10,59,59,2025-08-08 11:04:14
2043,4,15,7.9,10,59,59,2025-08-08 11:04:14
2044,4,16,7.5,10,59,59,2025-08-08 11:04:14
2045,4,17,7.9,10,59,59,2025-08-08 11:04:14
2046,4,18,6.9,10,59,59,2025-08-08 11:04:14
2047,4,19,7.6,10,59,59,2025-08-08 11:04:14
2048,4,21,6.9,10,59,59,2025-08-08 11:04:14
2049,5,10,7.2,11,0,14,2025-08-08 11:04:14
2050,5,11,8.3,11,0,14,2025-08-08 11:04:14
2051,5,12,7.0,11,0,14,2025-08-08 11:04:14
2052,5,13,8.1,11,0,14,2025-08-08 11:04:14
2053,5,14,7.0,11,0,14,2025-08-08 11:04:14
2054,5,15,7.9,11,0,14,2025-08-08 11:04:14
2055,5,16,7.5,11,0,14,2025-08-08 11:04:14
2056,5,17,7.9,11,0,14,2025-08-08 11:04:14
2057,5,18,6.9,11,0,14,2025-08-08 11:04:14
2058,5,19,7.6,11,0,14,2025-08-08 11:04:14
2059,5,21,7.0,11,0,14,2025-08-08 11:04:14
2060,6,10,7.3,11,0,29,2025-08-08 11:04:14
2061,6,11,8.3,11,0,29,2025-08-08 11:04:14
2062,6,12,7.1,11,0,29,2025-08-08 11:04:14
2063,6,13,8.2,11,0,29,2025-08-08 11:04:14
2064,6,14,7.0,11,0,29,2025-08-08 11:04:14
2065,6,15,7.9,11,0,29,2025-08-08 11:04:14
2066,6,16,7.6,11,0,29,2025-08-08 11:04:14
2067,6,17,7.9,11,0,29,2025-08-08 11:04:14
2068,6,18,6.9,11,0,29,2025-08-08 11:04:14
2069,6,19,7.6,11,0,29,2025-08-08 11:04:14
2070,6,21,7.0,11,0,29,2025-08-08 11:04:14
2071,7,10,7.4,11,0,44,2025-08-08 11:04:14
2072,7,11,8.3,11,0,44,2025-08-08 11:04:14
2073,7,12,7.1,11,0,44,2025-08-08 11:04:14
2074,7,13,8.2,11,0,44,2025-08-08 11:04:14
2075,7,14,7.1,11,0,44,2025-08-08 11:04:14
2076,7,15,8.0,11,0,44,2025-08-08 11:04:14
2077,7,16,7.6,11,0,44,2025-08-08 11:04:14
2078,7,17,7.9,11,0,44,2025-08-08 11:04:14
2079,7,18,7.0,11,0,44,2025-08-08 11:04:14
2080,7,19,7.7,11,0,44,2025-08-08 11:04:14
2081,7,21,7.0,11,0,44,2025-08-08 11:04:14
2082,8,10,7.4,11,0,59,2025-08-08 11:04:14
2083,8,11,8.3,11,0,59,2025-08-08 11:04:14
2084,8,12,7.1,11,0,59,2025-08-08 11:04:14
2085,8,13,8.3,11,0,59,2025-08-08 11:04:14
2086,8,14,7.1,11,0,59,2025-08-08 11:04:14
2087,8,15,8.0,11,0,59,2025-08-08 11:04:14
2088,8,16,7.6,11,0,59,2025-08-08 11:04:14
2089,8,17,7.9,11,0,59,2025-08-08 11:04:14
2090,8,18,7.0,11,0,59,2025-08-08 11:04:14
2091,8,19,7.7,11,0,59,2025-08-08 11:04:14
2092,8,21,7.1,11,0,59,2025-08-08 11:04:14
2093,9,10,7.4,11,1,14,2025-08-08 11:04:14
2094,9,11,8.4,11,1,14,2025-08-08 11:04:14
2095,9,12,7.1,11,1,14,2025-08-08 11:04:14
2096,9,13,8.3,11,1,14,2025-08-08 11:04:14
2097,9,14,7.1,11,1,14,2025-08-08 11:04:14
2098,9,15,8.1,11,1,14,2025-08-08 11:04:14
2099,9,16,7.7,11,1,14,2025-08-08 11:04:14
2100,9,17,8.0,11,1,14,2025-08-08 11:04:14
2101,9,18,7.1,11,1,14,2025-08-08 11:04:14
2102,9,19,7.7,11,1,14,2025-08-08 11:04:14
2103,9,21,7.1,11,1,14,2025-08-08 11:04:14
2104,10,10,7.4,11,1,29,2025-08-08 11:04:14
2105,10,11,8.4,11,1,29,2025-08-08 11:04:14
2106,10,12,7.2,11,1,29,2025-08-08 11:04:14
2107,10,13,8.3,11,1,29,2025-08-08 11:04:14
2108,10,14,7.2,11,1,29,2025-08-08 11:04:14
2109,10,15,8.1,11,1,29,2025-08-08 11:04:14
2110,10,16,7.7,11,1,29,2025-08-08 11:04:14
2111,10,17,8.0,11,1,29,2025-08-08 11:04:14
2112,10,18,7.1,11,1,29,2025-08-08 11:04:14
2113,10,19,7.7,11,1,29,2025-08-08 11:04:14
2114,10,21,7.1,11,1,29,2025-08-08 11:04:14
2115,11,10,7.5,11,1,44,2025-08-08 11:04:14
2116,11,11,8.4,11,1,44,2025-08-08 11:04:14
2117,11,12,7.2,11,1,44,2025-08-08 11:04:14
2118,11,13,8.3,11,1,44,2025-08-08 11:04:14
2119,11,14,7.2,11,1,44,2025-08-08 11:04:14
2120,11,15,8.2,11,1,44,2025-08-08 11:04:14
2121,11,16,7.7,11,1,44,2025-08-08 11:04:14
2122,11,17,8.1,11,1,44,2025-08-08 11:04:14
2123,11,18,7.1,11,1,44,2025-08-08 11:04:14
2124,11,19,7.8,11,1,44,2025-08-08 11:04:14
2125,11,21,7.1,11,1,44,2025-08-08 11:04:14
2126,12,10,7.5,11,1,59,2025-08-08 11:04:14
2127,12,11,8.5,11,1,59,2025-08-08 11:04:14
2128,12,12,7.2,11,1,59,2025-08-08 11:04:14
2129,12,13,8.4,11,1,59,2025-08-08 11:04:14
2130,12,14,7.2,11,1,59,2025-08-08 11:04:14
2131,12,15,8.2,11,1,59,2025-08-08 11:04:14
2132,12,16,7.7,11,1,59,2025-08-08 11:04:14
2133,12,17,8.1,11,1,59,2025-08-08 11:04:14
2134,12,18,7.2,11,1,59,2025-08-08 11:04:14
2135,12,19,7.9,11,1,59,2025-08-08 11:04:14
2136,12,21,7.2,11,1,59,2025-08-08 11:04:14
2137,13,10,7.6,11,2,14,2025-08-08 11:04:14
2138,13,11,8.5,11,2,14,2025-08-08 11:04:14
2139,13,12,7.2,11,2,14,2025-08-08 11:04:14
2140,13,13,8.4,11,2,14,2025-08-08 11:04:14
2141,13,14,7.3,11,2,14,2025-08-08 11:04:14
2142,13,15,8.2,11,2,14,2025-08-08 11:04:14
2143,13,16,7.8,11,2,14,2025-08-08 11:04:14
2144,13,17,8.1,11,2,14,2025-08-08 11:04:14
2145,13,18,7.2,11,2,14,2025-08-08 11:04:14
2146,13,19,7.9,11,2,14,2025-08-08 11:04:14
2147,13,21,7.2,11,2,14,2025-08-08 11:04:14
2148,14,10,7.6,11,2,29,2025-08-08 11:04:14
2149,14,11,8.6,11,2,29,2025-08-08 11:04:14
2150,14,12,7.3,11,2,29,2025-08-08 11:04:14
2151,14,13,8.4,11,2,29,2025-08-08 11:04:14
2152,14,14,7.3,11,2,29,2025-08-08 11:04:14
2153,14,15,8.3,11,2,29,2025-08-08 11:04:14
2154,14,16,7.8,11,2,29,2025-08-08 11:04:14
2155,14,17,8.1,11,2,29,2025-08-08 11:04:14
2156,14,18,7.2,11,2,29,2025-08-08 11:04:14
2157,14,19,7.9,11,2,29,2025-08-08 11:04:14
2158,14,21,7.2,11,2,29,2025-08-08 11:04:14
2159,15,10,7.6,11,2,44,2025-08-08 11:04:14
2160,15,11,8.6,11,2,44,2025-08-08 11:04:14
2161,15,12,7.3,11,2,44,2025-08-08 11:04:14
2162,15,13,8.4,11,2,44,2025-08-08 11:04:14
2163,15,14,7.4,11,2,44,2025-08-08 11:04:14
2164,15,15,8.3,11,2,44,2025-08-08 11:04:14
2165,15,16,7.9,11,2,44,2025-08-08 11:04:14
2166,15,17,8.2,11,2,44,2025-08-08 11:04:14
2167,15,18,7.2,11,2,44,2025-08-08 11:04:14
2168,15,19,7.9,11,2,44,2025-08-08 11:04:14
2169,15,21,7.2,11,2,44,2025-08-08 11:04:14
2170,16,10,7.7,11,2,59,2025-08-08 11:04:14
2171,16,11,8.6,11,2,59,2025-08-08 11:04:14
2172,16,12,7.4,11,2,59,2025-08-08 11:04:14
2173,16,13,8.4,11,2,59,2025-08-08 11:04:14
2174,16,14,7.4,11,2,59,2025-08-08 11:04:14
2175,16,15,8.3,11,2,59,2025-08-08 11:04:14
2176,16,16,7.9,11,2,59,2025-08-08 11:04:14
2177,16,17,8.2,11,2,59,2025-08-08 11:04:14
2178,16,18,7.2,11,2,59,2025-08-08 11:04:14
2179,16,19,8.0,11,2,59,2025-08-08 11:04:14
2180,16,21,7.2,11,2,59,2025-08-08 11:04:14
2181,17,10,7.7,11,3,14,2025-08-08 11:04:14
2182,17,11,8.6,11,3,14,2025-08-08 11:04:14
2183,17,12,7.4,11,3,14,2025-08-08 11:04:14
2184,17,13,8.4,11,3,14,2025-08-08 11:04:14
2185,17,14,7.4,11,3,14,2025-08-08 11:04:14
2186,17,15,8.4,11,3,14,2025-08-08 11:04:14
2187,17,16,7.9,11,3,14,2025-08-08 11:04:14
2188,17,17,8.2,11,3,14,2025-08-08 11:04:14
2189,17,18,7.3,11,3,14,2025-08-08 11:04:14
2190,17,19,8.1,11,3,14,2025-08-08 11:04:14
2191,17,21,7.3,11,3,14,2025-08-08 11:04:14
2192,18,10,7.7,11,3,29,2025-08-08 11:04:14
2193,18,11,8.7,11,3,29,2025-08-08 11:04:14
2194,18,12,7.4,11,3,29,2025-08-08 11:04:14
2195,18,13,8.4,11,3,29,2025-08-08 11:04:14
2196,18,14,7.5,11,3,29,2025-08-08 11:04:14
2197,18,15,8.4,11,3,29,2025-08-08 11:04:14
2198,18,16,7.9,11,3,29,2025-08-08 11:04:14
2199,18,17,8.3,11,3,29,2025-08-08 11:04:14
2200,18,18,7.3,11,3,29,2025-08-08 11:04:14
2201,18,19,8.1,11,3,29,2025-08-08 11:04:14
2202,18,21,7.3,11,3,29,2025-08-08 11:04:14
2203,19,10,7.7,11,3,44,2025-08-08 11:04:14
2204,19,11,8.7,11,3,44,2025-08-08 11:04:14
2205,19,12,7.4,11,3,44,2025-08-08 11:04:14
2206,19,13,8.5,11,3,44,2025-08-08 11:04:14
2207,19,14,7.5,11,3,44,2025-08-08 11:04:14
2208,19,15,8.4,11,3,44,2025-08-08 11:04:14
2209,19,16,8.0,11,3,44,2025-08-08 11:04:14
2210,19,17,8.3,11,3,44,2025-08-08 11:04:14
2211,19,18,7.4,11,3,44,2025-08-08 11:04:14
2212,19,19,8.1,11,3,44,2025-08-08 11:04:14
2213,19,21,7.4,11,3,44,2025-08-08 11:04:14
2214,20,10,7.7,11,3,59,2025-08-08 11:04:14
2215,20,11,8.7,11,3,59,2025-08-08 11:04:14
2216,20,12,7.5,11,3,59,2025-08-08 11:04:14
2217,20,13,8.6,11,3,59,2025-08-08 11:04:14
2218,20,14,7.6,11,3,59,2025-08-08 11:04:14
2219,20,15,8.5,11,3,59,2025-08-08 11:04:14
2220,20,16,8.0,11,3,59,2025-08-08 11:04:14
2221,20,17,8.3,11,3,59,2025-08-08 11:04:14
2222,20,18,7.4,11,3,59,2025-08-08 11:04:14
2223,20,19,8.1,11,3,59,2025-08-08 11:04:14
2224,20,21,7.4,11,3,59,2025-08-08 11:04:14
2225,1,10,7.8,11,4,18,2025-08-08 11:09:18
2226,1,11,8.7,11,4,18,2025-08-08 11:09:18
2227,1,12,7.5,11,4,18,2025-08-08 11:09:18
2228,1,13,8.5,11,4,18,2025-08-08 11:09:18
2229,1,14,7.6,11,4,18,2025-08-08 11:09:18
2230,1,15,8.5,11,4,18,2025-08-08 11:09:18
2231,1,16,8.0,11,4,18,2025-08-08 11:09:18
2232,1,17,8.3,11,4,18,2025-08-08 11:09:18
2233,1,18,7.4,11,4,18,2025-08-08 11:09:18
2234,1,19,8.2,11,4,18,2025-08-08 11:09:18
2235,1,21,7.3,11,4,18,2025-08-08 11:09:18
2236,2,10,7.7,11,4,33,2025-08-08 11:09:18
2237,2,11,8.6,11,4,33,2025-08-08 11:09:18
2238,2,12,7.4,11,4,33,2025-08-08 11:09:18
2239,2,13,8.4,11,4,33,2025-08-08 11:09:18
2240,2,14,7.6,11,4,33,2025-08-08 11:09:18
2241,2,15,8.4,11,4,33,2025-08-08 11:09:18
2242,2,16,7.9,11,4,33,2025-08-08 11:09:18
2243,2,17,8.3,11,4,33,2025-08-08 11:09:18
2244,2,18,7.2,11,4,33,2025-08-08 11:09:18
2245,2,19,8.2,11,4,33,2025-08-08 11:09:18
2246,2,21,6.8,11,4,33,2025-08-08 11:09:18
2247,3,10,7.6,11,4,48,2025-08-08 11:09:18
2248,3,11,8.4,11,4,48,2025-08-08 11:09:18
2249,3,12,7.3,11,4,48,2025-08-08 11:09:18
2250,3,13,8.3,11,4,48,2025-08-08 11:09:18
2251,3,14,7.4,11,4,48,2025-08-08 11:09:18
2252,3,15,8.3,11,4,48,2025-08-08 11:09:18
2253,3,16,7.7,11,4,48,2025-08-08 11:09:18
2254,3,17,8.3,11,4,48,2025-08-08 11:09:18
2255,3,18,7.1,11,4,48,2025-08-08 11:09:18
2256,3,19,8.1,11,4,48,2025-08-08 11:09:18
2257,3,21,6.3,11,4,48,2025-08-08 11:09:18
2258,4,10,7.4,11,5,3,2025-08-08 11:09:18
2259,4,11,8.2,11,5,3,2025-08-08 11:09:18
2260,4,12,7.1,11,5,3,2025-08-08 11:09:18
2261,4,13,8.2,11,5,3,2025-08-08 11:09:18
2262,4,14,7.3,11,5,3,2025-08-08 11:09:18
2263,4,15,8.1,11,5,3,2025-08-08 11:09:18
2264,4,16,7.6,11,5,3,2025-08-08 11:09:18
2265,4,17,8.1,11,5,3,2025-08-08 11:09:18
2266,4,18,6.9,11,5,3,2025-08-08 11:09:18
2267,4,19,8.1,11,5,3,2025-08-08 11:09:18
2268,4,21,5.9,11,5,3,2025-08-08 11:09:18
2269,5,10,7.3,11,5,18,2025-08-08 11:09:18
2270,5,11,7.9,11,5,18,2025-08-08 11:09:18
2271,5,12,6.9,11,5,18,2025-08-08 11:09:18
2272,5,13,8.1,11,5,18,2025-08-08 11:09:18
2273,5,14,7.1,11,5,18,2025-08-08 11:09:18
2274,5,15,7.9,11,5,18,2025-08-08 11:09:18
2275,5,16,7.4,11,5,18,2025-08-08 11:09:18
2276,5,17,8.1,11,5,18,2025-08-08 11:09:18
2277,5,18,6.7,11,5,18,2025-08-08 11:09:18
2278,5,19,7.9,11,5,18,2025-08-08 11:09:18
2279,5,21,5.4,11,5,18,2025-08-08 11:09:18
2280,6,10,7.1,11,5,33,2025-08-08 11:09:18
2281,6,11,7.6,11,5,33,2025-08-08 11:09:18
2282,6,12,6.6,11,5,33,2025-08-08 11:09:18
2283,6,13,7.8,11,5,33,2025-08-08 11:09:18
2284,6,14,6.9,11,5,33,2025-08-08 11:09:18
2285,6,15,7.7,11,5,33,2025-08-08 11:09:18
2286,6,16,7.1,11,5,33,2025-08-08 11:09:18
2287,6,17,7.9,11,5,33,2025-08-08 11:09:18
2288,6,18,6.4,11,5,33,2025-08-08 11:09:18
2289,6,19,7.8,11,5,33,2025-08-08 11:09:18
2290,6,21,4.9,11,5,33,2025-08-08 11:09:18
2291,7,10,6.8,11,5,48,2025-08-08 11:09:18
2292,7,11,7.4,11,5,48,2025-08-08 11:09:18
2293,7,12,6.4,11,5,48,2025-08-08 11:09:18
2294,7,13,7.6,11,5,48,2025-08-08 11:09:18
2295,7,14,6.7,11,5,48,2025-08-08 11:09:18
2296,7,15,7.5,11,5,48,2025-08-08 11:09:18
2297,7,16,6.9,11,5,48,2025-08-08 11:09:18
2298,7,17,7.7,11,5,48,2025-08-08 11:09:18
2299,7,18,6.1,11,5,48,2025-08-08 11:09:18
2300,7,19,7.7,11,5,48,2025-08-08 11:09:18
2301,7,21,4.4,11,5,48,2025-08-08 11:09:18
2302,8,10,6.6,11,6,3,2025-08-08 11:09:18
2303,8,11,7.0,11,6,3,2025-08-08 11:09:18
